Market,City,State,Year,accommodation_food_lag1,admin_support_lag1,agriculture_lag1,arts_entertainment_lag1,construction_lag1,education_lag1,finance_lag1,healthcare_lag1,information_lag1,management_lag1,manufacturing_lag1,mining_lag1,other_services_lag1,professional_services_lag1,real_estate_lag1,retail_lag1,transportation_lag1,utilities_lag1,wholesale_lag1,accommodation_food_lag2,admin_support_lag2,agriculture_lag2,arts_entertainment_lag2,construction_lag2,education_lag2,finance_lag2,healthcare_lag2,information_lag2,management_lag2,manufacturing_lag2,mining_lag2,other_services_lag2,professional_services_lag2,real_estate_lag2,retail_lag2,transportation_lag2,utilities_lag2,wholesale_lag2,home_value_growth_lag1,home_value_growth_lag2,outcome
"Alexandria, VA",Alexandria,VA,2023,0.0069156293222683,-0.032258064516129,0.0,0.0714285714285714,0.022140221402214,0.0372670807453416,0.0680473372781065,0.0235426008968609,-0.01875,0.0,0.136986301369863,0.0,0.0105162523900573,-0.0281923714759535,0.0021186440677966,-0.0039473684210526,-0.0737704918032786,0.0,-0.0451612903225806,0.0197461212976022,0.0060851926977687,0.0,0.0467289719626168,0.0423076923076923,-0.0529411764705882,-0.0765027322404371,0.0101925254813137,-0.0303030303030303,-0.1904761904761904,-0.0135135135135135,0.0,-0.012275731822474,0.0077994428969359,0.0559284116331096,-0.0218790218790218,-0.024,0.3333333333333333,0.0472972972972973,0.02704410643509,0.0404918201361072,0.0066737526975231
"Alexandria, VA",Alexandria,VA,2024,0.0123626373626373,-0.0416666666666666,0.0,0.0,0.003610108303249,-0.0119760479041916,-0.077562326869806,0.0460021905805038,0.0318471337579617,-0.1470588235294117,-0.036144578313253,0.0,0.0170293282876064,-0.002844141069397,0.0507399577167019,-0.0158520475561426,-0.0442477876106194,0.0,0.0067567567567567,0.0069156293222683,-0.032258064516129,0.0,0.0714285714285714,0.022140221402214,0.0372670807453416,0.0680473372781065,0.0235426008968609,-0.01875,0.0,0.136986301369863,0.0,0.0105162523900573,-0.0281923714759535,0.0021186440677966,-0.0039473684210526,-0.0737704918032786,0.0,-0.0451612903225806,0.037260299757118,0.02704410643509,0.0181159652142752
"Aliso Viejo, CA",Aliso Viejo,CA,2021,0.0125,0.1111111111111111,0.0,0.0,0.0128205128205128,0.0,-0.008,-0.0119047619047619,0.0,-0.2222222222222222,-0.2162162162162162,0.0,0.1267605633802817,0.0275229357798165,0.1,0.056338028169014,0.0,0.0,-0.0283018867924528,-0.0476190476190476,0.05,0.0,-0.0384615384615384,-0.048780487804878,0.09375,-0.0310077519379844,0.0566037735849056,0.0434782608695652,0.0588235294117647,0.15625,0.0,-0.0405405405405405,0.0092592592592592,0.075268817204301,-0.0405405405405405,0.0434782608695652,0.0,0.0816326530612244,0.0762251729659183,-0.0234744098111111,-0.0107343113910438
"Aliso Viejo, CA",Aliso Viejo,CA,2022,-0.0123456790123456,0.0571428571428571,0.0,-0.08,0.1012658227848101,0.0285714285714285,-0.0241935483870967,0.0421686746987951,0.0,-0.2857142857142857,-0.0689655172413793,0.0,0.0375,0.0625,-0.009090909090909,0.0133333333333333,-0.125,0.0,-0.029126213592233,0.0125,0.1111111111111111,0.0,0.0,0.0128205128205128,0.0,-0.008,-0.0119047619047619,0.0,-0.2222222222222222,-0.2162162162162162,0.0,0.1267605633802817,0.0275229357798165,0.1,0.056338028169014,0.0,0.0,-0.0283018867924528,0.2032033322258316,0.0762251729659183,-0.0099384669138342
"Aliso Viejo, CA",Aliso Viejo,CA,2023,0.0125,-0.0135135135135135,0.0,0.2608695652173913,-0.0459770114942528,0.0277777777777777,-0.0413223140495867,0.0404624277456647,0.0,0.0,-0.1111111111111111,0.0,-0.0481927710843373,0.0812324929971988,-0.1009174311926605,-0.1710526315789473,0.1904761904761904,0.0,-0.01,-0.0123456790123456,0.0571428571428571,0.0,-0.08,0.1012658227848101,0.0285714285714285,-0.0241935483870967,0.0421686746987951,0.0,-0.2857142857142857,-0.0689655172413793,0.0,0.0375,0.0625,-0.009090909090909,0.0133333333333333,-0.125,0.0,-0.029126213592233,0.1252194669655891,0.2032033322258316,-0.0084893637878639
"Aliso Viejo, CA",Aliso Viejo,CA,2024,0.0493827160493827,-0.0547945205479452,0.0,-0.0689655172413793,0.0240963855421686,0.027027027027027,-0.0689655172413793,0.0333333333333333,0.0625,0.2,0.125,0.0,0.0759493670886076,-0.0077720207253886,-0.0306122448979591,0.0158730158730158,-0.12,0.0,-0.0303030303030303,0.0125,-0.0135135135135135,0.0,0.2608695652173913,-0.0459770114942528,0.0277777777777777,-0.0413223140495867,0.0404624277456647,0.0,0.0,-0.1111111111111111,0.0,-0.0481927710843373,0.0812324929971988,-0.1009174311926605,-0.1710526315789473,0.1904761904761904,0.0,-0.01,0.0887675882074584,0.1252194669655891,-0.0022739856046824
"Allen, TX",Allen,TX,2021,0.046692607003891,0.0,0.0,0.0444444444444444,0.0536912751677852,0.1290322580645161,0.0584415584415584,0.0164319248826291,-0.1132075471698113,0.1428571428571428,-0.0526315789473684,0.0,0.0601092896174863,0.0526315789473684,0.0588235294117647,0.0555555555555555,0.1052631578947368,0.0,-0.0638297872340425,0.0708333333333333,0.0084745762711864,0.0,0.1842105263157894,-0.0197368421052631,0.0163934426229508,0.0547945205479452,0.0415647921760391,0.1521739130434782,-0.125,0.0857142857142857,0.0,-0.0317460317460317,0.0210280373831775,0.0225563909774436,0.0465116279069767,0.0555555555555555,0.0,-0.0208333333333333,0.0661431598747171,-0.0062374265714046,0.0145136231005343
"Allen, TX",Allen,TX,2022,-0.0223048327137546,0.2016806722689075,0.0,0.0638297872340425,0.1401273885350318,0.0,0.0797546012269938,0.0993071593533487,-0.0638297872340425,-0.0625,0.0555555555555555,0.0,0.0670103092783505,0.1,0.1388888888888889,0.0236842105263157,0.1428571428571428,0.0,0.0,0.046692607003891,0.0,0.0,0.0444444444444444,0.0536912751677852,0.1290322580645161,0.0584415584415584,0.0164319248826291,-0.1132075471698113,0.1428571428571428,-0.0526315789473684,0.0,0.0601092896174863,0.0526315789473684,0.0588235294117647,0.0555555555555555,0.1052631578947368,0.0,-0.0638297872340425,0.2539600979279023,0.0661431598747171,0.0465038099506947
"Allen, TX",Allen,TX,2023,0.0646387832699619,0.0489510489510489,0.0,0.36,0.0167597765363128,-0.0714285714285714,0.0227272727272727,0.0378151260504201,0.2045454545454545,-0.1333333333333333,0.131578947368421,0.0,-0.0193236714975845,0.0948616600790513,0.0914634146341463,0.0334190231362467,0.125,0.0,0.0909090909090909,-0.0223048327137546,0.2016806722689075,0.0,0.0638297872340425,0.1401273885350318,0.0,0.0797546012269938,0.0993071593533487,-0.0638297872340425,-0.0625,0.0555555555555555,0.0,0.0670103092783505,0.1,0.1388888888888889,0.0236842105263157,0.1428571428571428,0.0,0.0,0.1588852233228055,0.2539600979279023,0.0069957525787914
"Allen, TX",Allen,TX,2024,-0.0178571428571428,0.0466666666666666,0.0,-0.0441176470588235,0.0769230769230769,0.0307692307692307,0.0555555555555555,0.0627530364372469,0.1132075471698113,-0.0769230769230769,-0.0930232558139534,0.0,-0.0049261083743842,0.0415162454873646,0.0279329608938547,0.0099502487562189,0.0185185185185185,0.0,0.0416666666666666,0.0646387832699619,0.0489510489510489,0.0,0.36,0.0167597765363128,-0.0714285714285714,0.0227272727272727,0.0378151260504201,0.2045454545454545,-0.1333333333333333,0.131578947368421,0.0,-0.0193236714975845,0.0948616600790513,0.0914634146341463,0.0334190231362467,0.125,0.0,0.0909090909090909,0.0182080357355543,0.1588852233228055,0.0079218799844043
"Alpharetta, GA",Alpharetta,GA,2021,-0.0017543859649122,-0.0494505494505494,0.125,0.0333333333333333,0.0529531568228105,0.0192307692307692,0.0087847730600292,0.0283687943262411,0.0229508196721311,-0.075187969924812,0.0,0.0,0.0363636363636363,0.0308880308880308,0.0894495412844036,-0.014454664914586,0.1428571428571428,0.0,0.0055970149253731,0.0233393177737881,-0.0072727272727272,1.0,0.0619469026548672,0.0165631469979296,0.04,0.0301659125188536,0.033724340175953,0.0409556313993174,-0.0074626865671641,-0.0060975609756097,0.0,0.0269709543568464,0.0219842164599774,0.0092592592592592,0.0367847411444141,0.0,0.0,-0.0530035335689045,0.0667983537128696,0.0246304913019642,0.0039262650456295
"Alpharetta, GA",Alpharetta,GA,2022,0.0087873462214411,0.071290944123314,0.0,-0.032258064516129,0.0212765957446808,-0.0125786163522012,-0.0014513788098693,0.073103448275862,0.016025641025641,-0.048780487804878,-0.0613496932515337,0.0,0.0214424951267056,0.0379882289994649,0.111578947368421,0.0106666666666666,0.1458333333333333,0.0,0.0389610389610389,-0.0017543859649122,-0.0494505494505494,0.125,0.0333333333333333,0.0529531568228105,0.0192307692307692,0.0087847730600292,0.0283687943262411,0.0229508196721311,-0.075187969924812,0.0,0.0,0.0363636363636363,0.0308880308880308,0.0894495412844036,-0.014454664914586,0.1428571428571428,0.0,0.0055970149253731,0.2060101297486126,0.0667983537128696,0.0174103435258588
"Alpharetta, GA",Alpharetta,GA,2023,0.0452961672473867,0.039568345323741,-0.2222222222222222,0.0916666666666666,0.0549242424242424,-0.0318471337579617,0.0159883720930232,0.0501285347043701,-0.0063091482649842,-0.0769230769230769,0.065359477124183,0.0,0.0,0.0324742268041237,0.034090909090909,0.0145118733509234,0.0242424242424242,-0.4,-0.0375,0.0087873462214411,0.071290944123314,0.0,-0.032258064516129,0.0212765957446808,-0.0125786163522012,-0.0014513788098693,0.073103448275862,0.016025641025641,-0.048780487804878,-0.0613496932515337,0.0,0.0214424951267056,0.0379882289994649,0.111578947368421,0.0106666666666666,0.1458333333333333,0.0,0.0389610389610389,0.153015750886942,0.2060101297486126,-0.0001780996764522
"Alpharetta, GA",Alpharetta,GA,2024,0.02,0.0294117647058823,-0.1428571428571428,0.0687022900763358,0.0646319569120287,0.1118421052631579,-0.0071530758226037,0.0452876376988984,-0.0126984126984126,-0.0092592592592592,-0.0245398773006134,0.0,0.0706106870229007,0.0404393409885172,0.0146520146520146,-0.0052015604681404,-0.0414201183431952,0.0,-0.0037105751391465,0.0452961672473867,0.039568345323741,-0.2222222222222222,0.0916666666666666,0.0549242424242424,-0.0318471337579617,0.0159883720930232,0.0501285347043701,-0.0063091482649842,-0.0769230769230769,0.065359477124183,0.0,0.0,0.0324742268041237,0.034090909090909,0.0145118733509234,0.0242424242424242,-0.4,-0.0375,0.0865924891033563,0.153015750886942,-0.0013508297954457
"Anaheim, CA",Anaheim,CA,2021,-0.0034602076124567,0.0394190871369294,0.0,0.1018518518518518,-0.0068728522336769,0.0,0.0140845070422535,0.0342465753424657,0.0775862068965517,-0.027027027027027,-0.0106870229007633,0.0,0.0512820512820512,0.0547445255474452,0.0309050772626931,-0.0023866348448687,0.1135135135135135,0.0,-0.0162224797219003,0.0046349942062572,0.0233545647558386,0.0,0.08,0.0210526315789473,0.0521739130434782,0.0410557184750733,0.0148957298907646,-0.1076923076923077,-0.0632911392405063,-0.0296296296296296,0.0,-0.0134907251264755,0.0275,0.0,0.0060024009603841,0.1419753086419753,0.0,0.0011600928074245,0.0917161002385652,0.0195066475239557,-0.005371179669133
"Anaheim, CA",Anaheim,CA,2022,0.0081018518518518,0.0079840319361277,0.0,-0.0336134453781512,0.0426758938869665,-0.0578512396694214,0.0638888888888888,-0.0037842951750236,-0.072,0.0,-0.0293209876543209,0.0,-0.0146341463414634,0.0230680507497116,0.0428265524625267,0.0239234449760765,0.1262135922330097,0.0,0.0435806831566548,-0.0034602076124567,0.0394190871369294,0.0,0.1018518518518518,-0.0068728522336769,0.0,0.0140845070422535,0.0342465753424657,0.0775862068965517,-0.027027027027027,-0.0106870229007633,0.0,0.0512820512820512,0.0547445255474452,0.0309050772626931,-0.0023866348448687,0.1135135135135135,0.0,-0.0162224797219003,0.1347430757050658,0.0917161002385652,-0.0034135433856433
"Anaheim, CA",Anaheim,CA,2023,0.0344431687715269,-0.0257425742574257,0.0,0.1304347826086956,0.0088495575221238,-0.0263157894736842,0.0339425587467362,0.0645773979107312,0.043103448275862,-0.0694444444444444,-0.0254372019077901,0.0,0.066006600660066,0.0721533258173618,0.0349075975359342,-0.0257009345794392,0.0517241379310344,0.25,-0.0372460496613995,0.0081018518518518,0.0079840319361277,0.0,-0.0336134453781512,0.0426758938869665,-0.0578512396694214,0.0638888888888888,-0.0037842951750236,-0.072,0.0,-0.0293209876543209,0.0,-0.0146341463414634,0.0230680507497116,0.0428265524625267,0.0239234449760765,0.1262135922330097,0.0,0.0435806831566548,0.0762480813402114,0.1347430757050658,-0.0021622345224168
"Anaheim, CA",Anaheim,CA,2024,0.0177580466148723,0.0121951219512195,0.0,0.0384615384615384,0.0515350877192982,0.036036036036036,-0.0378787878787878,0.0463871543264942,-0.1157024793388429,-0.0149253731343283,0.0163132137030995,0.0,0.0,0.0031545741324921,-0.0039682539682539,0.0035971223021582,-0.0286885245901639,0.0,-0.0199296600234466,0.0344431687715269,-0.0257425742574257,0.0,0.1304347826086956,0.0088495575221238,-0.0263157894736842,0.0339425587467362,0.0645773979107312,0.043103448275862,-0.0694444444444444,-0.0254372019077901,0.0,0.066006600660066,0.0721533258173618,0.0349075975359342,-0.0257009345794392,0.0517241379310344,0.25,-0.0372460496613995,0.0557988327239984,0.0762480813402114,0.0048937975927648
"Ann Arbor, MI",Ann Arbor,MI,2021,-0.0057471264367816,0.0837004405286343,0.0,-0.0288461538461538,-0.0205128205128205,0.0,-0.0100334448160535,-0.0055452865064695,-0.0459770114942528,-0.0208333333333333,-0.0060240963855421,0.0,-0.0022321428571428,-0.0148462354188759,0.0357142857142857,-0.0140405616224648,-0.0175438596491228,-0.1666666666666666,-0.0162162162162162,0.0019193857965451,0.0179372197309417,0.0,0.0196078431372549,-0.0151515151515151,-0.0693069306930693,0.0033557046979865,0.011214953271028,-0.0279329608938547,-0.0204081632653061,-0.0235294117647058,0.0,-0.0088495575221238,0.0194594594594594,-0.0175438596491228,-0.0287878787878787,0.0,0.0909090909090909,-0.0263157894736842,0.0405596635750513,0.02113671058292,-0.0335657780974005
"Ann Arbor, MI",Ann Arbor,MI,2022,-0.0154142581888246,-0.0447154471544715,0.0,-0.0396039603960396,-0.0052356020942408,-0.0425531914893617,0.0033783783783783,0.0130111524163568,-0.0481927710843373,-0.0425531914893617,-0.0363636363636363,0.0,-0.0268456375838926,0.0086114101184068,-0.0086206896551724,-0.0332278481012658,0.1071428571428571,0.0,-0.0274725274725274,-0.0057471264367816,0.0837004405286343,0.0,-0.0288461538461538,-0.0205128205128205,0.0,-0.0100334448160535,-0.0055452865064695,-0.0459770114942528,-0.0208333333333333,-0.0060240963855421,0.0,-0.0022321428571428,-0.0148462354188759,0.0357142857142857,-0.0140405616224648,-0.0175438596491228,-0.1666666666666666,-0.0162162162162162,0.0725891038136291,0.0405596635750513,0.0139712214576557
"Ann Arbor, MI",Ann Arbor,MI,2023,0.035225048923679,0.0042553191489361,0.0,0.1237113402061855,0.0526315789473684,0.0444444444444444,-0.0505050505050505,0.0513761467889908,0.0063291139240506,0.0,-0.0943396226415094,0.0,0.0137931034482758,-0.0117395944503735,-0.0130434782608695,-0.0261865793780687,-0.0483870967741935,0.0,-0.0451977401129943,-0.0154142581888246,-0.0447154471544715,0.0,-0.0396039603960396,-0.0052356020942408,-0.0425531914893617,0.0033783783783783,0.0130111524163568,-0.0481927710843373,-0.0425531914893617,-0.0363636363636363,0.0,-0.0268456375838926,0.0086114101184068,-0.0086206896551724,-0.0332278481012658,0.1071428571428571,0.0,-0.0274725274725274,0.0603956032048535,0.0725891038136291,0.0113049788083183
"Ann Arbor, MI",Ann Arbor,MI,2024,-0.0018903591682419,-0.0084745762711864,0.0,0.128440366972477,-0.04,0.0425531914893617,-0.0248226950354609,0.0383944153577661,0.0440251572327044,-0.0444444444444444,0.0069444444444444,0.0,-0.0022675736961451,-0.0053995680345572,0.0220264317180616,-0.0016806722689075,-0.0169491525423728,0.0,0.059171597633136,0.035225048923679,0.0042553191489361,0.0,0.1237113402061855,0.0526315789473684,0.0444444444444444,-0.0505050505050505,0.0513761467889908,0.0063291139240506,0.0,-0.0943396226415094,0.0,0.0137931034482758,-0.0117395944503735,-0.0130434782608695,-0.0261865793780687,-0.0483870967741935,0.0,-0.0451977401129943,0.051870791243635,0.0603956032048535,0.0022830119450446
"Apex, NC",Apex,NC,2021,0.037037037037037,0.0526315789473684,0.0,0.0357142857142857,0.0,0.1351351351351351,0.0422535211267605,0.0691823899371069,0.2333333333333333,0.0,0.0434782608695652,0.0,0.0466666666666666,0.0223642172523961,0.0588235294117647,0.0508474576271186,0.1923076923076923,0.0,0.0555555555555555,-0.027027027027027,0.064,0.25,0.217391304347826,0.0275229357798165,0.1212121212121212,0.0289855072463768,-0.0124223602484472,-0.1666666666666666,0.0,0.0454545454545454,0.0,0.0869565217391304,0.0538720538720538,0.1724137931034483,0.0411764705882352,-0.0714285714285714,0.0,-0.0526315789473684,0.057729605755306,0.0215185077981513,0.0468012022327179
"Apex, NC",Apex,NC,2022,0.0892857142857142,-0.05,0.0,0.1379310344827586,0.0178571428571428,-0.0238095238095238,0.081081081081081,0.1235294117647058,0.054054054054054,0.1666666666666666,0.0416666666666666,0.0,0.0382165605095541,0.096875,0.1203703703703703,0.064516129032258,-0.032258064516129,0.0,0.0,0.037037037037037,0.0526315789473684,0.0,0.0357142857142857,0.0,0.1351351351351351,0.0422535211267605,0.0691823899371069,0.2333333333333333,0.0,0.0434782608695652,0.0,0.0466666666666666,0.0223642172523961,0.0588235294117647,0.0508474576271186,0.1923076923076923,0.0,0.0555555555555555,0.269671102991789,0.057729605755306,0.0419694128676901
"Apex, NC",Apex,NC,2023,0.1147540983606557,0.037593984962406,-0.4,0.0909090909090909,0.0219298245614035,0.1951219512195122,0.0375,0.1413612565445026,0.0769230769230769,0.2857142857142857,0.04,0.0,0.0245398773006134,0.1111111111111111,0.0578512396694214,0.0353535353535353,0.1333333333333333,0.0,0.0921052631578947,0.0892857142857142,-0.05,0.0,0.1379310344827586,0.0178571428571428,-0.0238095238095238,0.081081081081081,0.1235294117647058,0.054054054054054,0.1666666666666666,0.0416666666666666,0.0,0.0382165605095541,0.096875,0.1203703703703703,0.064516129032258,-0.032258064516129,0.0,0.0,0.1240234267122954,0.269671102991789,0.023436291807842
"Apex, NC",Apex,NC,2024,0.0808823529411764,0.0217391304347826,0.3333333333333333,0.0833333333333333,0.0128755364806866,0.1428571428571428,0.0120481927710843,0.0229357798165137,0.0952380952380952,-0.1111111111111111,-0.0192307692307692,0.0,0.0838323353293413,0.1512820512820512,0.125,-0.0536585365853658,0.1764705882352941,0.0,-0.036144578313253,0.1147540983606557,0.037593984962406,-0.4,0.0909090909090909,0.0219298245614035,0.1951219512195122,0.0375,0.1413612565445026,0.0769230769230769,0.2857142857142857,0.04,0.0,0.0245398773006134,0.1111111111111111,0.0578512396694214,0.0353535353535353,0.1333333333333333,0.0,0.0921052631578947,0.0262378636521052,0.1240234267122954,0.0436974559041705
"Arlington, TX",Arlington,TX,2021,0.0109890109890109,0.0311688311688311,0.0,-0.0693069306930693,0.0055762081784386,0.0786516853932584,0.009784735812133,0.0009389671361502,-0.03125,0.0769230769230769,-0.0152091254752851,0.0,0.0705218617771509,0.0258620689655172,0.0024330900243309,-0.0080285459411239,0.1565656565656565,0.0,-0.0077120822622107,0.028894472361809,0.0185185185185185,0.0,0.160919540229885,0.0131826741996233,0.0113636363636363,0.022,-0.0074557315936626,-0.0153846153846153,0.1063829787234042,0.0038167938931297,0.0,0.0216138328530259,-0.0216867469879518,0.0620155038759689,-0.0201048951048951,-0.0341463414634146,0.0,-0.0347394540942928,0.0904681507600872,0.0545080440608699,-0.0020817485673715
