Market,City,State,Year,accommodation_food_lag1,admin_support_lag1,agriculture_lag1,arts_entertainment_lag1,construction_lag1,education_lag1,finance_lag1,healthcare_lag1,information_lag1,management_lag1,manufacturing_lag1,mining_lag1,other_services_lag1,professional_services_lag1,real_estate_lag1,retail_lag1,transportation_lag1,utilities_lag1,wholesale_lag1,accommodation_food_lag2,admin_support_lag2,agriculture_lag2,arts_entertainment_lag2,construction_lag2,education_lag2,finance_lag2,healthcare_lag2,information_lag2,management_lag2,manufacturing_lag2,mining_lag2,other_services_lag2,professional_services_lag2,real_estate_lag2,retail_lag2,transportation_lag2,utilities_lag2,wholesale_lag2,home_value_growth_lag1,home_value_growth_lag2,outcome
"Phoenix, AZ",Phoenix,AZ,2021,-0.0020590253946465,0.0071804691239827,0.0,0.0145631067961165,0.0279800689919509,0.0357142857142857,0.0035226772346983,0.0263417035942885,-0.0077041602465331,0.0276816608996539,-0.0085603112840466,1.0,0.0243713733075435,0.0222619757503478,0.0501070663811563,0.0020348837209302,0.0197152245345016,0.0714285714285714,-0.0244274809160305,0.027141346492774,-0.009952606635071,-0.1428571428571428,0.0618556701030927,0.0215348472983555,-0.0305498981670061,-0.0069960647135986,0.0139790314528207,0.0156494522691705,-0.0236486486486486,-0.003875968992248,-0.25,0.0125342734038386,0.0231848688224527,0.0363959165557035,0.000872854233343,0.0212527964205816,0.1666666666666666,-0.0075757575757575,0.1541786897139892,0.0614616656509139,0.287414013410703
"Phoenix, AZ",Phoenix,AZ,2022,0.0323246217331499,0.0228136882129277,0.0,0.0167464114832535,0.0428784489187173,0.0162271805273833,0.0201842913558578,0.0237467018469656,0.015527950310559,-0.0168350168350168,-0.0070643642072213,0.0,0.0079305135951661,0.0279992222438265,0.0709624796084828,-0.0043516100957354,0.0955961331901181,-0.0666666666666666,0.0119979134063641,-0.0020590253946465,0.0071804691239827,0.0,0.0145631067961165,0.0279800689919509,0.0357142857142857,0.0035226772346983,0.0263417035942885,-0.0077041602465331,0.0276816608996539,-0.0085603112840466,1.0,0.0243713733075435,0.0222619757503478,0.0501070663811563,0.0020348837209302,0.0197152245345016,0.0714285714285714,-0.0244274809160305,0.2940016487844071,0.1541786897139892,-0.0173440960559347
"Phoenix, AZ",Phoenix,AZ,2023,0.0276482345103264,-0.0027881040892193,0.0,0.0352941176470588,0.0282445477297104,0.0239520958083832,-0.0189247311827957,0.0630271790065604,-0.0305810397553516,0.0,0.0031620553359683,0.0,0.0325964780816785,0.0018914318138831,0.0213252094440213,-0.0023310023310023,0.0666666666666666,0.7142857142857143,0.029381443298969,0.0323246217331499,0.0228136882129277,0.0,0.0167464114832535,0.0428784489187173,0.0162271805273833,0.0201842913558578,0.0237467018469656,0.015527950310559,-0.0168350168350168,-0.0070643642072213,0.0,0.0079305135951661,0.0279992222438265,0.0709624796084828,-0.0043516100957354,0.0955961331901181,-0.0666666666666666,0.0119979134063641,0.0598539958599524,0.2940016487844071,-0.046568267891442
"Phoenix, AZ",Phoenix,AZ,2024,0.026580226904376,0.0265610438024231,0.1666666666666666,0.0613636363636363,0.0347705146036161,0.0643274853801169,-0.0328803156510302,0.0586290500330614,-0.0315457413249211,-0.0171232876712328,-0.007880220646178,-0.5,0.0319303338171262,0.0151028884274117,-0.0018642803877703,0.0011682242990654,-0.0330882352941176,-0.0416666666666666,-0.0110165247871807,0.0276482345103264,-0.0027881040892193,0.0,0.0352941176470588,0.0282445477297104,0.0239520958083832,-0.0189247311827957,0.0630271790065604,-0.0305810397553516,0.0,0.0031620553359683,0.0,0.0325964780816785,0.0018914318138831,0.0213252094440213,-0.0023310023310023,0.0666666666666666,0.7142857142857143,0.029381443298969,0.0005944194992681,0.0598539958599524,-0.0317597807558578
"Philadelphia, PA",Philadelphia,PA,2021,-0.0336196319018404,0.0090252707581227,0.0,0.0244897959183673,0.0569053708439897,0.0344827586206896,0.0189969604863221,0.0223735408560311,0.0087873462214411,-0.0141843971631205,-0.0382916053019145,0.0,-0.0077713016930335,0.0241435562805872,0.0887885628291948,0.0,0.0352272727272727,0.0,-0.0259067357512953,0.01342949515046,0.0155820348304307,0.0,0.09375,0.0861111111111111,0.0260707635009311,0.0022848438690022,0.0180737806387719,0.0215439856373429,0.0444444444444444,0.0029542097488921,0.0,0.0215480578395236,0.0128883013879709,0.0366614664586583,-0.002210433244916,0.116751269035533,1.0,-0.0212981744421906,0.1050201438790906,0.0956769531940648,0.1288012214043665
"Philadelphia, PA",Philadelphia,PA,2022,-0.0035551041137633,0.0644007155635062,0.0,0.0597609561752988,0.0592861464004839,0.0333333333333333,0.005965697240865,0.0401998097050428,0.0209059233449477,-0.0071942446043165,0.0153139356814701,0.0,0.0148251748251748,0.0210258043963045,0.0373185901865929,-0.01395657953035,0.1833150384193194,0.375,0.0,-0.0336196319018404,0.0090252707581227,0.0,0.0244897959183673,0.0569053708439897,0.0344827586206896,0.0189969604863221,0.0223735408560311,0.0087873462214411,-0.0141843971631205,-0.0382916053019145,0.0,-0.0077713016930335,0.0241435562805872,0.0887885628291948,0.0,0.0352272727272727,0.0,-0.0259067357512953,0.0351928690322599,0.1050201438790906,0.0246848696194397
"Philadelphia, PA",Philadelphia,PA,2023,0.0063710499490316,-0.0319327731092436,0.0,0.0526315789473684,-0.0245573957738435,0.0339558573853989,0.0022238695329873,0.0112051223416418,-0.0358361774744027,-0.1376811594202898,-0.0482654600301659,0.0,0.0135060639470782,-0.0046801872074883,-0.0173217854763491,-0.0217928555380813,0.0324675324675324,0.0,-0.0489361702127659,-0.0035551041137633,0.0644007155635062,0.0,0.0597609561752988,0.0592861464004839,0.0333333333333333,0.005965697240865,0.0401998097050428,0.0209059233449477,-0.0071942446043165,0.0153139356814701,0.0,0.0148251748251748,0.0210258043963045,0.0373185901865929,-0.01395657953035,0.1833150384193194,0.375,0.0,0.0683157273616208,0.0351928690322599,0.0017075308533305
"Philadelphia, PA",Philadelphia,PA,2024,0.0139275766016713,-0.0460069444444444,0.0,0.0160714285714285,-0.0263466042154566,0.0016420361247947,-0.0946745562130177,-0.0149253731343283,0.0017699115044247,0.0504201680672268,-0.0396196513470681,0.0,-0.0027196083763937,0.0156739811912225,-0.0047457627118644,-0.0252641249425815,-0.0610961365678346,0.0,-0.0380313199105145,0.0063710499490316,-0.0319327731092436,0.0,0.0526315789473684,-0.0245573957738435,0.0339558573853989,0.0022238695329873,0.0112051223416418,-0.0358361774744027,-0.1376811594202898,-0.0482654600301659,0.0,0.0135060639470782,-0.0046801872074883,-0.0173217854763491,-0.0217928555380813,0.0324675324675324,0.0,-0.0489361702127659,-0.0224156992382267,0.0683157273616208,-0.00906422302154
"San Antonio, TX",San Antonio,TX,2021,0.0038119440914866,0.0166574125485841,0.0,-0.0065645514223194,0.0274493243243243,0.0495495495495495,-0.0071570576540755,0.0128781684382665,0.0295138888888888,0.0194552529182879,0.015056461731493,-0.0071942446043165,0.016781836130306,0.0225136071251855,0.0182516810758885,-0.0181740431900791,0.0293427230046948,0.0,0.0006472491909385,0.0097510905824993,0.0106621773288439,0.0,0.041002277904328,0.0063748406289842,0.0829268292682926,0.0124798711755233,0.0208681135225375,-0.0103092783505154,-0.0410447761194029,0.0217948717948717,0.0,-0.0139519792342634,-0.0127015144113336,0.0210887690044139,-0.0055283861365086,0.0853503184713375,0.0,-0.0077071290944123,0.0824509816636306,0.0444259133801758,0.1501685554448757
"San Antonio, TX",San Antonio,TX,2022,0.0394936708860759,0.0305843801201529,0.0,0.0440528634361233,0.0378133990957665,0.0257510729613733,-0.0048057669203043,0.020787083753784,-0.0404721753794266,0.0458015267175572,0.0012360939431396,0.0217391304347826,0.0097087378640776,0.0195983547060246,0.0740566037735849,0.0121951219512195,0.088939566704675,0.0,0.0058214747736093,0.0038119440914866,0.0166574125485841,0.0,-0.0065645514223194,0.0274493243243243,0.0495495495495495,-0.0071570576540755,0.0128781684382665,0.0295138888888888,0.0194552529182879,0.015056461731493,-0.0071942446043165,0.016781836130306,0.0225136071251855,0.0182516810758885,-0.0181740431900791,0.0293427230046948,0.0,0.0006472491909385,0.1580580712320565,0.0824509816636306,0.0371985639221499
"San Antonio, TX",San Antonio,TX,2023,0.0452995616171456,0.0079491255961844,0.0,0.0864978902953586,0.0633663366336633,0.0711297071129707,0.007645875251509,0.024317912218268,-0.0193321616871704,-0.0291970802919708,0.0012345679012345,-0.0496453900709219,0.0121794871794871,0.00640721404841,0.0382081686429512,0.0126936316695352,0.0670157068062827,0.0,0.0012861736334405,0.0394936708860759,0.0305843801201529,0.0,0.0440528634361233,0.0378133990957665,0.0257510729613733,-0.0048057669203043,0.020787083753784,-0.0404721753794266,0.0458015267175572,0.0012360939431396,0.0217391304347826,0.0097087378640776,0.0195983547060246,0.0740566037735849,0.0121951219512195,0.088939566704675,0.0,0.0058214747736093,0.1202898324156849,0.1580580712320565,-0.0317266919757205
"San Antonio, TX",San Antonio,TX,2024,0.0326188257222739,-0.0021030494216614,0.0,0.0427184466019417,0.0238361266294227,0.005859375,-0.0171725239616613,0.0411117544875506,0.043010752688172,-0.0451127819548872,0.0110974106041923,-0.0522388059701492,0.0205826472450918,0.0334826691817967,0.0067681895093062,-0.0008497981729339,-0.0323846908734053,0.0,-0.0308285163776493,0.0452995616171456,0.0079491255961844,0.0,0.0864978902953586,0.0633663366336633,0.0711297071129707,0.007645875251509,0.024317912218268,-0.0193321616871704,-0.0291970802919708,0.0012345679012345,-0.0496453900709219,0.0121794871794871,0.00640721404841,0.0382081686429512,0.0126936316695352,0.0670157068062827,0.0,0.0012861736334405,-0.0287902909709298,0.1202898324156849,-0.0273917582565637
"San Diego, CA",San Diego,CA,2021,-0.0085271317829457,0.0270413573700954,-0.0357142857142857,0.0402476780185758,0.0036182722749886,0.06,0.0107393638992152,0.0322867958138499,0.0226730310262529,-0.0180995475113122,-0.0070921985815602,0.0,0.0032082130253448,0.031584062196307,0.0313930673642903,-0.0064970221981591,0.0262605042016806,-0.1290322580645161,-0.0135406218655967,0.0062402496099844,0.0205627705627705,0.037037037037037,0.0642504118616145,0.0394922425952045,0.0729613733905579,-0.006565449322938,0.0359861591695501,0.0023923444976076,-0.0045045045045045,0.0116591928251121,0.0,0.0103727714748784,0.0184337498453544,0.0156094320823646,0.0073629670029997,0.0473047304730473,0.1071428571428571,0.0065623422513881,0.1146336225492225,0.008621057474504,0.2006146915226729
"San Diego, CA",San Diego,CA,2022,-0.0125097732603596,0.0005162622612287,-0.1851851851851851,0.0610119047619047,0.0342496620099143,0.0238993710691823,0.0024519820187985,0.0278257118205349,0.0618436406067677,0.0184331797235023,0.0017857142857142,0.0,0.0060761112887751,0.0163683466792275,0.0339251743817374,0.0068119891008174,0.0603889457523029,0.1111111111111111,-0.0061006609049313,-0.0085271317829457,0.0270413573700954,-0.0357142857142857,0.0402476780185758,0.0036182722749886,0.06,0.0107393638992152,0.0322867958138499,0.0226730310262529,-0.0180995475113122,-0.0070921985815602,0.0,0.0032082130253448,0.031584062196307,0.0313930673642903,-0.0064970221981591,0.0262605042016806,-0.1290322580645161,-0.0135406218655967,0.1817182865005764,0.1146336225492225,0.0405859760185582
"San Diego, CA",San Diego,CA,2023,0.0472420163631565,0.0067079463364293,-0.0909090909090909,0.0504908835904628,0.0383442265795207,-0.011056511056511,-0.006522625356706,0.0537250786988457,-0.034065934065934,-0.0361990950226244,0.0044563279857397,0.0,0.0429116338207247,0.0042868729000115,0.0340386384544618,0.0005412719891745,0.0617760617760617,0.0166666666666666,-0.0312020460358056,-0.0125097732603596,0.0005162622612287,-0.1851851851851851,0.0610119047619047,0.0342496620099143,0.0238993710691823,0.0024519820187985,0.0278257118205349,0.0618436406067677,0.0184331797235023,0.0017857142857142,0.0,0.0060761112887751,0.0163683466792275,0.0339251743817374,0.0068119891008174,0.0603889457523029,0.1111111111111111,-0.0061006609049313,0.1051532770606965,0.1817182865005764,-0.0239978119933215
"San Diego, CA",San Diego,CA,2024,0.017641129032258,0.0015376729882111,0.1,0.0040053404539385,0.0302140159462861,0.0149068322981366,-0.0356996306934755,0.0458076080462059,-0.0170648464163822,-0.0422535211267605,-0.0124223602484472,0.0,0.0179823224626638,0.0100369173973234,-0.0240213523131672,-0.0192047606167162,-0.01,-0.0655737704918032,-0.0263991552270327,0.0472420163631565,0.0067079463364293,-0.0909090909090909,0.0504908835904628,0.0383442265795207,-0.011056511056511,-0.006522625356706,0.0537250786988457,-0.034065934065934,-0.0361990950226244,0.0044563279857397,0.0,0.0429116338207247,0.0042868729000115,0.0340386384544618,0.0005412719891745,0.0617760617760617,0.0166666666666666,-0.0312020460358056,0.0775262664615661,0.1051532770606965,0.0025865535388356
"Dallas, TX",Dallas,TX,2021,0.0058333333333333,0.013051305130513,0.0,-0.0132827324478178,0.0205741626794258,-0.0333988212180746,0.0115480649188514,-0.0017079419299743,0.0176991150442477,0.0066518847006651,-0.0008849557522123,-0.0905923344947735,0.0328671328671328,0.0274076317383404,0.0142361111111111,0.0045372050816696,0.0625,-0.0363636363636363,-0.0152761457109283,0.0206974766090161,0.0018034265103697,0.0,0.1094736842105263,0.0180224062347783,0.0451745379876796,0.0084985835694051,0.0101358637049816,-0.0341880341880341,-0.0174291938997821,-0.0044052863436123,-0.0590163934426229,0.0192444761225944,0.0100948302233098,0.0187477891758047,0.0057038558065252,0.0316939890710382,-0.0178571428571428,-0.0104651162790697,0.0897178534206455,0.0328654576301942,0.1694943083698739
"Dallas, TX",Dallas,TX,2022,-0.0019331676332504,0.0253220790759662,0.0,0.0576923076923076,0.0276605719643694,0.0101626016260162,0.0117247763036099,0.0254491017964071,0.0271739130434782,-0.0462555066079295,-0.0088573959255978,-0.0689655172413793,0.0169262017603249,0.0315401621223286,0.077713111947963,0.0083559168925022,0.139581256231306,0.0188679245283018,0.0027844073190135,0.0058333333333333,0.013051305130513,0.0,-0.0132827324478178,0.0205741626794258,-0.0333988212180746,0.0115480649188514,-0.0017079419299743,0.0176991150442477,0.0066518847006651,-0.0008849557522123,-0.0905923344947735,0.0328671328671328,0.0274076317383404,0.0142361111111111,0.0045372050816696,0.0625,-0.0363636363636363,-0.0152761457109283,0.1494928711804677,0.0897178534206455,0.0576761605713138
"Dallas, TX",Dallas,TX,2023,0.0423353624792473,-0.0051993067590987,0.0,0.0818181818181818,0.0442518248175182,0.0523138832997987,0.0030497102775236,0.0093847758081334,-0.0645502645502645,0.0115473441108545,-0.0142984807864164,-0.0205761316872428,0.0183089214380825,0.0182883269038434,0.0044472681067344,-0.0013437849944008,0.0454943132108486,-0.3148148148148148,-0.0043633478778262,-0.0019331676332504,0.0253220790759662,0.0,0.0576923076923076,0.0276605719643694,0.0101626016260162,0.0117247763036099,0.0254491017964071,0.0271739130434782,-0.0462555066079295,-0.0088573959255978,-0.0689655172413793,0.0169262017603249,0.0315401621223286,0.077713111947963,0.0083559168925022,0.139581256231306,0.0188679245283018,0.0027844073190135,0.1546602598312046,0.1494928711804677,-0.0205749135554239
"Dallas, TX",Dallas,TX,2024,0.0156623307671887,-0.0213414634146341,0.0,0.0117647058823529,0.0104849279161205,0.0478011472275334,-0.0066889632107023,0.0307851239669421,0.0158371040723981,-0.047945205479452,-0.013599274705349,-0.0252100840336134,0.0219025825433148,0.0241335765399186,0.0234029095509171,0.0038125140165956,-0.0292887029288702,0.081081081081081,-0.0179282868525896,0.0423353624792473,-0.0051993067590987,0.0,0.0818181818181818,0.0442518248175182,0.0523138832997987,0.0030497102775236,0.0093847758081334,-0.0645502645502645,0.0115473441108545,-0.0142984807864164,-0.0205761316872428,0.0183089214380825,0.0182883269038434,0.0044472681067344,-0.0013437849944008,0.0454943132108486,-0.3148148148148148,-0.0043633478778262,0.0014369526720514,0.1546602598312046,-0.0214947334752577
"San Jose, CA",San Jose,CA,2021,-0.0463985859478568,0.0515734265734265,0.0,-0.0072992700729927,0.0127226463104325,0.0243362831858407,-0.0118226600985221,0.021260723610593,0.0108695652173913,-0.0357142857142857,-0.0107398568019093,0.0,-0.0334063526834611,0.0064004876562023,0.016220600162206,-0.0185463659147869,0.1875,0.0,-0.0356211989574283,0.0071206052514463,-0.0086655112651646,0.0,0.0579150579150579,0.0391327340031729,0.0134529147982062,-0.0305635148042024,0.0022429906542056,0.0091407678244972,0.024390243902439,-0.0221703617269544,0.0,0.0099557522123893,0.0036708473539308,0.0378787878787878,-0.0230166503428011,0.0605187319884726,0.0,-0.0017346053772766,0.0983743993711895,-0.0744863980841988,0.1124543666385666
"San Jose, CA",San Jose,CA,2022,0.0032437442075996,-0.0041562759767248,0.0,-0.0220588235294117,0.0477386934673366,0.0043196544276457,0.0199401794616151,-0.0025566106647187,0.021505376344086,-0.0493827160493827,0.0012062726176115,0.0,-0.0271954674220963,-0.0039370078740157,0.0183559457302474,-0.0091930541368743,0.0526315789473684,0.0,-0.0081081081081081,-0.0463985859478568,0.0515734265734265,0.0,-0.0072992700729927,0.0127226463104325,0.0243362831858407,-0.0118226600985221,0.021260723610593,0.0108695652173913,-0.0357142857142857,-0.0107398568019093,0.0,-0.0334063526834611,0.0064004876562023,0.016220600162206,-0.0185463659147869,0.1875,0.0,-0.0356211989574283,0.1606683413539483,0.0983743993711895,0.0658855982165314
"San Jose, CA",San Jose,CA,2023,0.0212471131639722,-0.0025041736227045,0.0,0.056390977443609,0.0062350119904076,-0.0086021505376344,-0.043010752688172,0.0076894910289271,-0.0614035087719298,-0.0519480519480519,0.0265060240963855,0.0,0.0308677926616191,0.0042566129522651,0.0336990595611285,0.0061855670103092,0.0413043478260869,0.3333333333333333,-0.0481380563124432,0.0032437442075996,-0.0041562759767248,0.0,-0.0220588235294117,0.0477386934673366,0.0043196544276457,0.0199401794616151,-0.0025566106647187,0.021505376344086,-0.0493827160493827,0.0012062726176115,0.0,-0.0271954674220963,-0.0039370078740157,0.0183559457302474,-0.0091930541368743,0.0526315789473684,0.0,-0.0081081081081081,0.0423486773032419,0.1606683413539483,-0.0039894133507916
